,filename,location,long,lat,Issue,Duration,TimeStamp
3791,gurgaon_report_18.txt,"Sikanderpur,DLF Phase 1,Gurgaon ",77.1068059,28.4794221,"two-wheeler was seen overloaded with good in uptown area of DLF, traffic mess",Not found,"Mar 28, 2018, 06.05 AM IST"
3792,gurgaon_report_19.txt,"42, Old Delhi Gurgaon Rd, Kapas Hera Extension, Kapas Hera Estate, New Delhi, Delhi 110037, India ",77.0853728,28.5286146,"vehicles are parked on the roadside, congestion and traffic jams",Not found,"Mar 23, 2018, 06.17 AM IST"
3793,gurgaon_report_24.txt,"Opposite JalVayu Towers,Sector 56,Gurgaon ",77.09601629999997,28.4303275,unauthorised occupation of land,Not found,"Feb 16, 2018, 06.11 AM IST"
3794,gurgaon_report_25.txt,"Opposite JalVayu Towers,Sector 56,Gurgaon ",77.09601629999997,28.4303275,wastage of water,Not found,"Feb 16, 2018, 06.11 AM IST"
3795,gurgaon_report_26.txt,"Gwal Pahari road.,behind Ansal Valley View Estate,gurgaon ",77.13629240000002,28.4356196,empty till some time back,Not found,"Jan 26, 2018, 08.00 AM IST"
3796,gurgaon_report_27.txt,"Market road,Sector 23,Gurgaon ",77.0517211,28.5093977,"an open space, huge  garbage pile, leave their cows open on the roads, environmental hazard but also a threat to the animals",Not found,"Jan 25, 2018, 06.15 AM IST"
3797,gurgaon_report_28.txt,"Gurgaon Delhi Toll Plaza,NH8,Delhi ",77.09266199999998,28.511052000000007,"hazardous traffic situations, conspicuous by their absence",Not found,"Jan 13, 2018, 06.22 AM IST"
3798,gurgaon_report_29.txt,"29, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0681603,28.5903451,"open drain, health hazard",Not found,"Jan 6, 2018, 06.01 AM IST"
3799,gurgaon_report_30.txt,"Dhaula Kuan,Main Road towards Gurgaon and Airport,New Delhi ",77.16284040000002,28.5956381,"encroaching on space, Commuters have no choice",Not found,"Dec 14, 2017, 06.18 AM IST"
3800,gurgaon_report_31.txt,"Outside saket metro station,Mehrauli gurgaon road,New Delhi ",77.20153520000002,28.5204918,hardly any space for commuters to walk,Not found,"Dec 7, 2017, 06.35 AM IST"
3801,gurgaon_report_33.txt,"mehrauli gurgaon road near qutub minar,MG rorad chattarpur,new delhi ",77.18552059999998,28.5244754,encroaching by breaking the walls &,Not found,"Nov 21, 2017, 06.06 AM IST"
3802,gurgaon_report_34.txt,"delhi,Delhi Gurgaon express way,delhi ",77.06961,28.4784881,"Traffic jam due to trucks, severe air pollution",Not found,"Nov 15, 2017, 06.16 AM IST"
3803,gurgaon_report_37.txt,"Bamnoli village, dwarka gurgaon connecting road,Bamnoli dwarka,new delhi ",77.03125870000002,28.5445635,"full of garbage, potholes and ditches, might be falling",three months,"Oct 6, 2017, 06.25 AM IST"
3804,gurgaon_report_38.txt,"Bamnoli Village Dwarka Sector 28,Dabri Gurgaon Road,New Delhi ",77.0308598,28.5480482,pile.of garbage has been here,Not found,"Aug 21, 2017, 06.09 AM IST"
3805,gurgaon_report_39.txt,"Dabri - Gurgaon Rd, Sector 29 Dwarka, Dwarka, Delhi, 110061, India ",77.0271738,28.5480808,disregarding traffic rules,Not found,"Jul 28, 2017, 06.04 AM IST"
3806,gurgaon_report_40.txt,"Dwarka Sector 2 ,dabri-gurgaon Rd, Dwarka Sector 2 ,New Delhi 110075 ",77.08133959999998,28.6055796,"Open drains, health at risk, mosquito breeding",Not found,"Jul 27, 2017, 06.14 AM IST"
3807,gurgaon_report_43.txt,"Dabri - Gurgaon Rd, Nanda Block, Mirzapur, Dwarka, New Delhi, Delhi 110075, India ",77.0741498,28.6025213,"open drain, mosquito-breeding, health hazards",Not found,"Jul 20, 2017, 06.10 AM IST"
3808,gurgaon_report_47.txt,"iffco metro station,august kranti marg,gurgaon ",77.0725551,28.4720887,iffco metro station,Not found,"Jun 2, 2017, 06.14 AM IST"
3809,gurgaon_report_49.txt,"Gurgaon - Delhi Expy, D Block, Samalka, New Delhi, Delhi 110037, India ",77.10131299999998,28.526047700000003,doesn't adhere to the rules,Not found,"May 30, 2017, 06.13 AM IST"
3810,gurgaon_report_50.txt,"U Block, DLF Phase 3 ,U 10,Gurgaon ",77.09676540000002,28.4944607,raises questions on water wastage,Not found,"May 22, 2017, 06.06 AM IST"
3811,gurgaon_report_51.txt,"Sector 26 , Golf Course road ,Opposite DT Mega Mall,gurgaon ",77.09307869999998,28.4758983,risk of accidents,Not found,"May 19, 2017, 06.09 AM IST"
3812,gurgaon_report_53.txt,"Dabri - Gurgaon Rd, Pocket 2, Sector 2 Dwarka, Dwarka, New Delhi, Delhi 110075, India ",77.0718177,28.5987268,open hole welcomes commuters near,Not found,"May 13, 2017, 06.14 AM IST"
3813,gurgaon_report_54.txt,"Gurgaon - Faridabad Rd, New Delhi, Delhi 121012, India ",77.27257409999999,28.403189,Vegetation being burned,Not found,"May 13, 2017, 06.13 AM IST"
3814,gurgaon_report_55.txt,"Dabri - Gurgaon Rd, Sector 29 Dwarka, Dwarka, Delhi, 110061, India ",77.0271738,28.5480808,condition of traffic,Not found,"May 12, 2017, 06.06 AM IST"
3815,gurgaon_report_56.txt,"sector 21 gurgaon haryana ,sector 21 market ,gurgaon ",77.07124290000002,28.5070092,road is ill maintained,Not found,"May 11, 2017, 06.14 AM IST"
3816,gurgaon_report_57.txt,"gurgaon toll plaza ,highway,delhi ",77.0911828,28.5110076,2-3,Not found,"May 11, 2017, 06.01 AM IST"
3817,gurgaon_report_58.txt,"Dabri - Gurgaon Rd, Pocket 2, Sector 2 Dwarka, Dwarka, New Delhi, Delhi 110075, India ",77.0718177,28.5987268,Garbage is again overflowing,Not found,"May 5, 2017, 06.09 AM IST"
3818,gurgaon_report_59.txt,"Gurgaon - Delhi Expy, D Block, Samalka, New Delhi, Delhi 110037, India ",77.10131299999998,28.526047700000003,dangerous,Not found,"May 5, 2017, 06.01 AM IST"
3819,gurgaon_report_60.txt,"98, Mehrauli-Gurgaon Rd, Sultanpur, New Delhi, Delhi 110030, India ",77.15366390000001,28.4955382,No cop,Not found,"May 4, 2017, 06.02 AM IST"
3820,gurgaon_report_61.txt,Gurgaon ,77.02663829999999,28.459496500000004,"pathetic condition, water stagnating, epidemic of chikungunya",one month,"May 2, 2017, 12.48 AM IST"
3821,gurgaon_report_62.txt,"sector 23,market road, near tikona park,Gurgaon ",77.0486215,28.5115551,garbage pile up,Not found,"Apr 30, 2017, 06.10 AM IST"
3822,gurgaon_report_63.txt,"Sector 30,Santosh Yadav Marg , near exit 8 at Delhi Gurgaon sxpressway,Gurgaon ",77.0541976,28.4566683,leaves being burned,seven days,"Apr 28, 2017, 06.16 AM IST"
3823,gurgaon_report_64.txt,"29, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0681603,28.5903451,"open drain, breeding ground for mosquitoes",Not found,"Apr 28, 2017, 06.06 AM IST"
3824,gurgaon_report_66.txt,"Dwarka-Gurgaon Link road,Dwarka-Gurgaon link road,Delhi ",77.0947466,28.5367557,"leaves being burned, lot of pollution, disturbing the traffic",Not found,"Apr 28, 2017, 06.03 AM IST"
3825,gurgaon_report_68.txt,Gurgaon ,77.02663829999999,28.459496500000004,drain is overflowing,Not found,"Apr 19, 2017, 12.12 AM IST"
3826,gurgaon_report_70.txt,"33, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0661609,28.5880265,garbage left behind,Not found,"Apr 14, 2017, 06.06 AM IST"
3827,gurgaon_report_71.txt,gurgaon sec 67 ,77.0607728,28.3858823,State codes are in two letters,Not found,"Apr 14, 2017, 12.09 AM IST"
3828,gurgaon_report_72.txt,"Dabri - Gurgaon Rd, Sector 10 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.06140400000002,28.5815582,full of garbage,Not found,"Apr 12, 2017, 06.03 AM IST"
3829,gurgaon_report_73.txt,"Dabri - Gurgaon Rd, Sector 10 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.06140400000002,28.5815582,"full of garbage, breeding ground for mosquitoes",Not found,"Apr 12, 2017, 06.02 AM IST"
3830,gurgaon_report_75.txt,"dlf phase 5,golf course road,gurgaon ",77.1015503,28.4432082,underpass has been opened,Not found,"Apr 9, 2017, 06.08 AM IST"
3831,gurgaon_report_76.txt,"33, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0661609,28.5880265,"leave behind garbage, breeding of mosquitoes, foul smell",Not found,"Apr 7, 2017, 06.03 AM IST"
3832,gurgaon_report_77.txt,Gurgaon ,77.02663829999999,28.459496500000004,garbage is burned,Not found,"Apr 5, 2017, 12.04 AM IST"
3833,gurgaon_report_79.txt,"139, Old Delhi Gurgaon Rd, Samalkha, Samalka, New Delhi, Delhi 110037, India ",77.0865488,28.5342375,"full of garbage, foul smell all around",Not found,"Apr 4, 2017, 06.06 AM IST"
3834,gurgaon_report_80.txt,"29, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0681603,28.5903451,inconvenience to pedestrians,Not found,"Apr 2, 2017, 06.08 AM IST"
3835,gurgaon_report_82.txt,"Gurgaon toll plaza,kapashera road,Delhi ",77.08106009999999,28.5192776,"toll collectors forcibly stopping vehicles, 20-30-minute jam",Not found,"Mar 30, 2017, 06.11 AM IST"
3836,gurgaon_report_84.txt,"29, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0681603,28.5903451,uncovered drain,Not found,"Mar 30, 2017, 06.05 AM IST"
3837,gurgaon_report_85.txt,Gurgaon ,77.02663829999999,28.459496500000004,overflowing sewage water,Not found,"Mar 26, 2017, 12.11 AM IST"
3838,gurgaon_report_86.txt,"Mahavir Chowk, Intersection of Mehrauli road and old delhi road, Gurgaon ",77.034309,28.463637,douse garbage being burned,Not found,"Mar 25, 2017, 06.07 AM IST"
3839,gurgaon_report_87.txt,Gurgaon ,77.02663829999999,28.459496500000004,"garbage fires, illegal garbage dump",Not found,"Mar 24, 2017, 11.48 PM IST"
3840,gurgaon_report_88.txt,Gurgaon ,77.02663829999999,28.459496500000004,pathetic condition,Not found,"Mar 22, 2017, 12.07 AM IST"
3841,gurgaon_report_89.txt,"29, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0681603,28.5903451,"open drain, it stinks, breeding ground for mosquitoes, big pollution hazard",Not found,"Mar 16, 2017, 06.08 AM IST"
3842,gurgaon_report_90.txt,"NH8, Gurgaon Delhi border  ",76.9419686,28.3646952,signboard is a real mess,Not found,"Mar 15, 2017, 06.20 AM IST"
3843,gurgaon_report_93.txt,Sohna Road Gurgaon ,77.05556849999998,28.3767444,"dug up, huge traffic Jams",2 months,"Mar 8, 2017, 06.05 AM IST"
3844,gurgaon_report_96.txt,toll plaza. gurgaon- delhi expy ,76.98195179999998,28.3955548,"wastage of time, No solution has been offered",20 minutes,"Mar 6, 2017, 03.46 PM IST"
3845,gurgaon_report_97.txt,Old Delhi Gurgaon Road ,77.0727677,28.5088048,damaged car has been parked,six months,"Mar 6, 2017, 03.28 PM IST"
3846,gurgaon_report_98.txt,"Old Delhi Gurgaon road, opposite Hanarain Palace, Delhi ",77.05659279999998,28.4904128,damaged car has been parked,six months,"Mar 5, 2017, 08.30 PM IST"
3847,gurgaon_report_99.txt,"Gurgaon, Delhi ",77.02663829999999,28.459496500000004,"leaves being burned on the green belt, brazen violation",Not found,"Mar 4, 2017, 11.37 PM IST"
3848,gurgaon_report_100.txt,"29, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0681603,28.5903451,inconvenience to people,Not found,"Mar 4, 2017, 06.11 AM IST"
3849,gurgaon_report_101.txt,"33, Dabri - Gurgaon Rd, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110077, India ",77.0661609,28.5880265,Traffic crossing,Not found,"Mar 4, 2017, 06.10 AM IST"
3850,gurgaon_report_102.txt,"Faridabad-Gurgaon Road, Delhi ",77.1432872,28.4280502,garbage is burned,Not found,"Feb 24, 2017, 12.09 AM IST"
3851,gurgaon_report_103.txt,Gurgaon ,77.02663829999999,28.459496500000004,"open sewage drain, areas freely dispose of their garbage",Not found,"Feb 20, 2017, 11.51 PM IST"
3852,gurgaon_report_104.txt,Gurgaon ,77.02663829999999,28.459496500000004,"electricity transmission tower, erected again on the same spot",Not found,"Feb 19, 2017, 11.15 PM IST"
3853,gurgaon_report_105.txt,Gurgaon ,77.02663829999999,28.459496500000004,"trees lining the road have been uprooted, carriageway is a shambles",Not found,"Feb 18, 2017, 11.43 PM IST"
3854,gurgaon_report_108.txt,Gurgaon ,77.02663829999999,28.459496500000004,"an empty space, garbage by the residents, stray dogs, pigs feed",Not found,"Feb 12, 2017, 11.42 PM IST"
3855,gurgaon_report_109.txt,Gurgaon ,77.02663829999999,28.459496500000004,"breeding ground for mosquitoes, bank branch was up",a year ago,"Feb 11, 2017, 11.44 PM IST"
3856,gurgaon_report_110.txt,"Sector 29, Opposite Exhibition Grounds, Gurgaon ",77.06797300000002,28.4721119,Garbage being burned,Not found,"Feb 10, 2017, 08.51 PM IST"
3857,gurgaon_report_112.txt,"Dwarka Expressway, Gurgaon ",76.96120189999998,28.431179200000006,"free-for-all dumpyard, full of filth, Jhuggi jhopris, illegal enchrochments have come up",Not found,"Feb 7, 2017, 06.42 PM IST"
3858,gurgaon_report_120.txt,Gurgaon ,77.02663829999999,28.459496500000004,breeding ground for mosquitoes due to perpetual water stagnation,Not found,"Jan 24, 2017, 12.05 AM IST"
3859,gurgaon_report_121.txt,"DLF Phase 3, Gurgaon ",77.094897,28.4916812,Garbage being burnt,Not found,"Jan 22, 2017, 11.54 PM IST"
3860,gurgaon_report_125.txt,Gurgaon ,77.02663829999999,28.459496500000004,no traffic lights,Not found,"Jan 11, 2017, 11.56 PM IST"
3861,gurgaon_report_126.txt,Gurgaon ,77.02663829999999,28.459496500000004,garbage dump teeming,Not found,"Jan 10, 2017, 11.57 PM IST"
3862,gurgaon_report_127.txt,Gurgaon ,77.02663829999999,28.459496500000004,heavy traffic,Not found,"Jan 5, 2017, 11.47 PM IST"
3863,gurgaon_report_132.txt,Gurgaon ,77.02663829999999,28.459496500000004,burning of garbage,Not found,"Dec 25, 2016, 02.14 PM IST"
3864,gurgaon_report_133.txt,"Rao Tula Ram Marg, Gurgaon ",77.08917579999998,28.449915,"gaping hazard is on, road sees a lot of high-speed traffic, drain cover is not fixed on a priority",Not found,"Dec 25, 2016, 12.22 AM IST"
3865,gurgaon_report_134.txt,Gurgaon ,77.02663829999999,28.459496500000004,maximum traffic violations,Not found,"Dec 25, 2016, 12.21 AM IST"
3866,gurgaon_report_135.txt,gurgaon ,77.02663829999999,28.459496500000004,"unofficial garbage dump, spreads a stench",Not found,"Dec 21, 2016, 11.38 PM IST"
3867,gurgaon_report_136.txt,"Sector 27, Gurgaon, Delhi ",77.0917003,28.4657793,money — for having violated traffic rules,Not found,"Dec 20, 2016, 12.13 AM IST"
3868,gurgaon_report_138.txt,Gurgaon ,77.02663829999999,28.459496500000004,"open toilet, clogged drains flows out onto the main road, unbearable stink",Not found,"Dec 14, 2016, 12.10 AM IST"
3869,gurgaon_report_140.txt,Gurgaon ,77.02663829999999,28.459496500000004,stray pigs feeding on it have been,Not found,"Dec 11, 2016, 05.53 PM IST"
3870,gurgaon_report_144.txt,Gurgaon ,77.02663829999999,28.459496500000004,"burning by unknown people near, Windsor factory is, smell and air quality is very poor",Not found,"Dec 1, 2016, 01.32 PM IST"
3871,gurgaon_report_146.txt,GURGAON ,77.02663829999999,28.459496500000004,"unauthorised dumpyard for building material, Residents can’t sleep because trucks load, open defecation in the area",Not found,"Nov 25, 2016, 12.04 AM IST"
3872,gurgaon_report_147.txt,Gurgaon ,77.02663829999999,28.459496500000004,"Burning of garbage has been, burning the garbage",Not found,"Nov 23, 2016, 01.52 PM IST"
3873,gurgaon_report_152.txt,"Sector 55, Gurgaon ",77.11001230000002,28.4281173,claims to treat its humans and cows,Not found,"Nov 7, 2016, 11.58 PM IST"
3874,gurgaon_report_153.txt,E-614 Jal Vayu Towers Sector 56 Gurgaon ,77.09601629999997,28.4303275,Garbage dumped at the tree,Not found,"Nov 7, 2016, 10.48 PM IST"
3875,gurgaon_report_155.txt,"Surya Vihar, Gurgaon ",77.00030670000002,28.4720299,stagnant water,Not found,"Nov 4, 2016, 12.56 AM IST"
3876,gurgaon_report_156.txt,Gurgaon ,77.02663829999999,28.459496500000004,Hazardous material,Not found,"Nov 4, 2016, 12.12 AM IST"
3877,gurgaon_report_157.txt,"SAdar Bazar, Gurgaon ",77.02981919999998,28.461256800000005,traffic lights,for months,"Oct 31, 2016, 11.42 PM IST"
3878,gurgaon_report_160.txt,"Sector 56, Gurgaon ",77.09912419999998,28.4244603,"plot is being used, makeshift garbage dumping ground, serious health hazard to residents of the neighbourhood",for months,"Oct 22, 2016, 06.03 PM IST"
3879,gurgaon_report_162.txt,"Sector 58, Gurgaon ",77.1105434,28.4200136,"garbage and debris, serious health risk to residents",Not found,"Oct 20, 2016, 11.59 PM IST"
3880,gurgaon_report_163.txt,"Sector 14, Gurgaon ",77.04541440000001,28.4710811,"One cop sits on the chair, inconvenience to the public",three days,"Oct 19, 2016, 12.44 AM IST"
3881,gurgaon_report_167.txt,"Sector 14, Gurgaon ",77.04541440000001,28.4710811,"garbage dumpyard, no garbage bins to be, turning a blind eye",Not found,"Oct 15, 2016, 12.38 AM IST"
3882,gurgaon_report_168.txt,"Sector 52, Gurgaon ",77.07854789999998,28.4379091,dumping ground for construction waste,few months,"Oct 13, 2016, 11.58 PM IST"
3883,gurgaon_report_169.txt,"Huda City Centre, Gurgaon ",77.07256070000003,28.4591307,leaving no space for other vehicles,for years,"Oct 11, 2016, 12.49 AM IST"
3884,gurgaon_report_170.txt,"Sector 23, Gurgaon ",77.0477559,28.5121376,"garbage is thrown on the vacant, health hazard for residents of the area",Not found,"Oct 11, 2016, 12.44 AM IST"
3885,gurgaon_report_172.txt,"Sector 45, Gurgaon ",77.06595279999998,28.446591,"garbage dumpyard, Facing the dumpyard is another school, unattended garbage is, serious health hazard to residents",Not found,"Oct 9, 2016, 11.21 PM IST"
3886,gurgaon_report_173.txt,Gurgaon ,77.02663829999999,28.459496500000004,"still trucks, No number plates",Not found,"Oct 8, 2016, 10.30 PM IST"
3887,gurgaon_report_176.txt,"Ireo City, Gurgaon Sector 58 ",77.11127090000002,28.4113772,Open violation,Not found,"Oct 8, 2016, 10.36 AM IST"
3888,gurgaon_report_177.txt,"IFFCO Chowk, Gurgaon ",77.0725551,28.4720887,place whose climate is not conducive to their survival,Not found,"Oct 7, 2016, 12.26 AM IST"
3889,gurgaon_report_178.txt,"South City 2, Gurgaon ",77.05284840000002,28.4175717,"state of the infrastructure, heaps of garbage are omnipresent",Not found,"Oct 7, 2016, 12.10 AM IST"
3890,gurgaon_report_179.txt,"Sector 48, Gurgaon ",77.0359426,28.4176955,Garbage strewn around the basement,Not found,"Oct 5, 2016, 12.48 AM IST"
3891,gurgaon_report_180.txt,"Sector 18, Gurgaon ",77.06900909999997,28.490825800000003,Filled with garbage and construction debris,Not found,"Oct 5, 2016, 12.41 AM IST"
3892,gurgaon_report_182.txt,"Sector 11, Gurgaon ",77.02017529999998,28.4530909,leaving no space,Not found,"Sep 29, 2016, 06.24 PM IST"
3893,gurgaon_report_183.txt,"Sector 56, Gurgaon ",77.09912419999998,28.4244603,breeding centre for mosquitoes,Not found,"Sep 29, 2016, 06.19 PM IST"
3894,gurgaon_report_184.txt,Gurgaon ,77.02663829999999,28.459496500000004,"stagnant water, spreading mosquitoes",10 days ago,"Sep 27, 2016, 11.29 PM IST"
3895,gurgaon_report_186.txt,"Sector 55, Gurgaon ",77.11001230000002,28.4281173,"internal road, ongoing construction, manhole and the slab",Not found,"Sep 23, 2016, 11.48 PM IST"
3896,gurgaon_report_187.txt,"Delhi Entry Point From Gurgaon, NH8 ",77.02663829999999,28.459496500000004,"pile-up of traffic, toll collectors roam in the middle of the road to catch commercial vehicles",Not found,"Sep 23, 2016, 09.49 PM IST"
3897,gurgaon_report_188.txt,"Nirvana Country, Gurgaon ",77.06652,28.4124299,breeding ground for mosquitoes,Not found,"Sep 22, 2016, 06.59 PM IST"
